contigIdx	contigIdxMate	AvgCoverage
9113	9113	6.2212
9114	9114	10.7843
9115	9115	7.31112
9116	9116	34.3926
9117	9117	10.5836
9118	700	0.00982318
9118	9118	19.0393
9119	9119	10.0515
9120	770	0.0237475
9120	9120	11.4726
9120	10713	0.0567622
9121	9121	17.1662
9122	9122	19.2095
9123	3434	0.0591787
9123	9123	15.7059
9124	2509	0.470768
9124	9124	27.7468
9125	3902	0.0532258
9125	9125	10.6177
9126	9126	15.1651
9126	11544	0.01849
9127	4588	0.0387081
9127	9127	15.374
9128	9097	0.0481182
9128	9128	12.8628
9129	9129	10.0245
9130	9130	9.60848
9131	9131	15.2984
9132	9132	13.1664
9132	10449	0.0359249
9133	9133	7.50409
9134	9134	9.3269
9135	9135	13.3801
9136	9136	8.97367
9137	9137	30.242
9138	413	0.190738
9138	9138	31.946
9139	9139	11.7087
9140	9140	9.93756
9141	9141	12.2249
9142	9142	8.18648
9143	9143	10.8374
9144	4847	0.0306695
9144	5800	0.217279
9144	9144	18.7279
9145	4330	0.129458
9145	9145	14.4069
9146	9146	18.3333
9147	4104	0.0756554
9147	8718	0.0378277
9147	9147	28.3948
9148	8	0.120684
9148	9148	15.9474
9149	7718	0.0477699
9149	9149	13.8696
9150	9150	12.5709
9151	9151	8.85942
9151	9640	0.0642494
9152	9152	7.53128
9153	4261	0.179891
9153	9153	11.1914
9154	9154	16.3475
9155	8870	0.0191563
9155	9155	17.2356
9156	9156	10.0496
9157	9157	13.1924
9158	9158	10.2756
9159	9159	15.16
9160	3695	0.0409699
9160	9160	15.3591
9161	9161	13.1005
9162	9162	14.7025
9163	4138	0.0565493
9163	4614	0.0577034
9163	9163	14.4403
9164	3405	0.0794304
9164	9164	21.7763
9164	11097	0.251582
9165	9165	12.8926
9166	9166	8.1389
9167	9167	11.5106
9168	9168	12.2999
9168	10538	0.0914972
9169	9169	9.89025
9170	9170	11.6803
9171	9171	19.0455
9172	9172	19.5138
9173	654	0.0383374
9173	9173	26.9679
9174	9174	13.0922
9175	708	0.024812
9175	9175	15.3348
9176	689	0.0109242
9176	9176	18.3973
9176	9700	0.0217391
9177	9177	16.9412
9178	9178	11.6052
9179	9179	12.9113
9180	6281	0.0586493
9180	9180	11.7287
9181	9181	7.42821
9182	5342	0.193114
9182	9182	13.6936
9183	9183	19.7417
9183	11317	0.0375235
9184	9184	13.242
9185	3605	0.0257015
9185	9185	15.7705
9186	9186	8.87303
9187	9187	16.0073
9188	8005	1.79159
9188	9188	88.8129
9189	9189	12.5986
9190	9190	17.586
9191	8019	0.153069
9191	9191	17.5856
9192	9192	11.2306
9193	9193	9.79501
9194	9194	14.5102
9195	9195	23.711
9196	9196	13.6927
9197	9197	7.97586
9198	120	0.0529906
9198	186	0.149528
9198	9198	18.436
9199	7353	0.0542035
9199	9199	10.3324
9200	3156	0.063871
9200	6399	0.193548
9200	9200	11.6032
9201	9201	15.5815
9202	9202	9.82296
9203	9203	10.2539
9204	9204	14.0207
9205	9205	13.038
9206	9206	8.00104
9207	9207	10.3033
9208	9208	11.4019
9209	9209	9.78888
9210	5737	0.101689
9210	9210	15.0774
9211	5888	0.0509165
9211	9211	19.3686
9212	5184	0.639569
9212	9212	23.3673
9212	10836	0.125367
9213	9213	15.2245
9214	9214	8.44369
9215	1621	0.0765942
9215	9215	17.6772
9216	9216	18.5601
9217	8625	0.37586
9217	9217	13.9756
9217	9636	0.0625391
9218	5356	0.320382
9218	9218	13.7134
9218	9531	0.317834
9219	9219	9.9313
9220	9220	9.04645
9221	9221	13.9954
9221	9850	0.0310329
9222	9222	9.03522
9223	6915	0.019569
9223	9223	13.0379
9224	9224	16.7366
9225	2461	0.0455982
9225	9225	14.2528
9226	9226	10.5854
9227	4015	0.10134
9227	4771	0.0494137
9227	9227	27.1831
9227	9567	0.0763819
9228	1547	0.0325664
9228	9228	28.2077
9228	10347	0.0158782
9229	9229	9.65264
9230	128	0.0313851
9230	129	0.0120278
9230	8192	0.0184176
9230	8863	0.0759256
9230	9230	16.0445
9231	9231	7.04035
9232	9232	12.0492
9233	9233	8.6108
9234	9234	8.748
9235	3655	0.0514933
9235	9235	10.6133
9236	8061	0.0156497
9236	9236	16.9595
9237	9237	10.367
9238	7073	0.0293507
9238	9238	13.9019
9239	7820	0.00971345
9239	9239	14.3297
9240	8522	0.141841
9240	8748	0.0246679
9240	9240	14.4696
9241	5451	0.0586166
9241	9241	11.3974
9242	454	0.348549
9242	9242	15.3359
9243	9243	10.0284
9244	1476	0.180935
9244	6401	0.0613236
9244	9244	10.9192
9245	5114	0.0249937
9245	5265	0.0249937
9245	9245	15.0098
9246	7629	0.0160946
9246	9246	13.5257
9247	3214	0.0238908
9247	9247	17.1814
9248	9248	9.81756
9249	2341	0.027839
9249	9249	19.4727
9250	9250	9.54075
9251	3726	0.033955
9251	6436	0.047824
9251	9251	18.4974
9252	9252	9.97367
9253	4677	0.0331933
9253	9253	13.2076
9254	6708	0.290698
9254	9254	23.7228
9255	9255	10.5566
9256	9256	13.0103
9257	3258	0.0362853
9257	4200	0.0155731
9257	9257	42.1193
9258	5283	0.150439
9258	9258	17.5575
9259	9259	11.5143
9259	11312	0.0290982
9260	9260	12.9046
9261	9261	12.9661
9262	9262	10.4758
9263	9263	17.5838
9264	9264	10.8781
9265	9265	10.9714
9266	9266	8.36835
9267	9267	25.8446
9268	9268	8.85766
9269	9269	10.8527
9270	452	0.0386857
9270	951	0.0269535
9270	1189	0.0227743
9270	1442	0.00751476
9270	2653	0.0038724
9270	2677	0.00759144
9270	5208	0.00375738
9270	9270	29.7752
9270	9271	0.0114255
9271	452	0.0561798
9271	9270	0.167416
9271	9271	13.3455
9272	9272	16.7284
9273	3328	0.0493028
9273	9273	14.6594
9274	9274	14.0529
9275	9275	8.4916
9276	1907	0.20295
9276	4744	0.307731
9276	9276	14.8739
9277	9277	19.1949
9277	10631	0.141483
9278	9278	19.9492
9279	5031	0.127364
9279	9279	15.7787
9280	9280	16.3743
9281	9281	24.8654
9282	8366	0.0174184
9282	9282	12.7485
9283	9283	13.2621
9284	9284	19.2157
9285	1675	0.0753058
9285	2402	0.190367
9285	9285	25.156
9286	9286	8.78061
9287	9287	7.67818
9288	4351	0.00918611
9288	5644	0.101323
9288	9288	21.5931
9289	9289	11.7829
9290	9290	11.5468
9291	8350	0.0663165
9291	9291	8.20749
9292	9292	13.3519
9292	10776	0.0636861
9293	9293	13.9195
9294	9294	16.1232
9295	9295	14.4926
9296	9296	8.44982
9297	6551	0.211168
9297	9297	34.0758
9298	9298	13.9208
9299	876	0.0607462
9299	1464	0.0277521
9299	9299	15.7545
9300	9300	14.5394
9301	9301	12.6891
9301	10973	0.0508736
9302	643	0.235445
9302	5089	0.0229133
9302	6132	0.0979659
9302	9302	27.8833
9303	657	0.220837
9303	747	0.0249408
9303	3548	0.0159432
9303	9303	24.4093
9303	11259	0.0318863
9304	9304	15.2839
9305	9305	9.9181
9306	9306	11.4878
9307	9307	11.0453
9308	9308	14.3167
9309	9309	8.43744
9310	9310	13.6132
9311	982	0.0331081
9311	9311	15.6456
9311	9901	0.0341216
9311	10316	0.0341216
9312	9312	12.2519
9313	2762	0.00728544
9313	9313	16.5525
9314	8800	0.0518214
9314	9314	9.58953
9315	8195	0.206808
9315	9315	22.903
9316	9316	11.6001
9317	6984	0.0591045
9317	9317	19.9672
9318	9318	9.70788
9319	9319	19.2321
9320	9320	9.75302
9321	6982	0.0734733
9321	9321	11.8535
9322	9322	15.7897
9323	9323	12.625
9324	9324	14.3794
9324	11532	0.0316395
9325	9325	9.31778
9326	9326	8.94178
9327	9327	11.3448
9328	9328	12.1656
9329	9329	18.7313
9330	9330	9.95724
9331	9331	10.0151
9332	9332	17.8071
9333	9333	8.59714
9334	7037	0.238892
9334	9334	22.387
9334	10165	0.282848
9335	9335	9.81113
9336	5827	0.172071
9336	9336	26.997
9337	6047	0.021216
9337	9337	16.3811
9338	9338	10.1304
9339	9339	9.43409
9340	9340	8.48906
9341	1225	0.0330218
9341	6954	0.0629283
9341	9341	9.36137
9342	9342	17.1866
9343	9343	12.4112
9344	2142	0.1384
9344	3139	0.0489545
9344	9344	13.6646
9345	9345	11.5584
9346	9346	10.4218
9347	9347	12.5063
9348	9348	9.60081
9349	9349	15.0004
9350	9350	10.8322
9351	9351	7.76698
9352	9352	14.004
9353	3847	0.0430528
9353	9353	9.27544
9354	9354	12.1137
9355	9355	8.81502
9356	9356	11.4972
9357	1296	0.011492
9357	9357	13.4575
9358	9358	10.0033
9359	9359	10.2304
9360	9257	0.032967
9360	9360	18.8543
9361	9361	13.1467
9362	9362	22.9534
9363	2838	0.204651
9363	9363	18.7933
9364	2672	0.0596927
9364	4602	0.196809
9364	9364	25.0688
9365	9365	12.1112
9366	5550	0.0353913
9366	9366	10.6685
9367	2351	0.0343739
9367	9367	11.8278
9368	9368	10.4475
9369	9369	14.3626
9370	9370	16.2922
9371	9371	7.14233
9372	9372	18.0235
9373	9373	18.558
9374	9374	11.9377
9375	9375	18.5342
9376	9376	8.3838
9377	6006	0.150186
9377	9377	30.1428
9378	9378	8.88506
9379	9379	10.1697
9380	9380	7.53469
9381	9381	16.8769
9382	9382	10.5876
9383	9383	10.2878
9384	9384	8.48974
9385	9385	10.6449
9386	9386	20.9916
9387	483	0.35061
9387	9387	23.9051
9388	9388	8.72052
9389	9389	9.8637
9390	9390	6.40678
9391	9391	15.266
9392	9392	10.6067
9393	1272	0.137156
9393	9393	8.18325
9394	9394	11.937
9395	9395	10.7629
9396	9396	16.7356
9397	9397	8.18076
9398	9398	9.61317
9399	9050	0.170562
9399	9399	19.4062
9399	10650	0.126342
9400	9400	16.6282
9401	9401	7.72965
9402	9402	18.1888
9403	2843	0.0693277
9403	9403	15.4741
9403	10840	0.035014
9404	9404	11.4501
9405	9405	13.7165
9406	6012	0.0227199
9406	6923	0.00644538
9406	9406	24.0573
9407	9407	25.8698
9407	11068	0.121108
9408	9408	12.7319
9408	10023	0.0120823
9409	6186	0.0640902
9409	9409	13.7024
9410	9410	11.9427
9411	9411	9.44197
9412	9412	19.9709
9413	9413	11.2239
9414	9414	11.0401
9415	9415	11.6015
9416	9416	12.0155
9417	9417	11.3551
9418	946	0.257898
9418	4548	0.460993
9418	9418	31.2779
9419	9419	8.04561
9420	9420	11.9754
9421	9421	8.7656
9422	9422	9.42047
9423	89	0.0511392
9423	8084	0.0511392
9423	9423	17.5889
9424	9424	16.5492
9425	9425	15.162
9426	9426	12.9125
9427	9427	11.5643
9427	9449	0.256728
9428	4692	0.0497967
9428	9428	14.0051
9429	3804	0.0429714
9429	9429	15.1278
9430	9430	11.9709
9431	9431	8.24235
9432	9432	9.19118
9433	9433	20.8036
9434	2032	0.167164
9434	9434	28.4076
9435	4394	0.0578134
9435	9435	12.5381
9436	9436	14.6726
9437	4903	0.0431894
9437	9437	12.2419
9438	5399	0.0357207
9438	9438	17.9697
9439	9439	8.6694
9440	5414	0.15301
9440	9440	12.7274
9441	1593	0.0508997
9441	9441	13.2853
9442	1408	0.0609627
9442	9442	21.6771
9442	9766	0.0150898
9443	9443	11.9746
9444	9444	10.684
9445	9445	24.0266
9446	9446	13.0796
9447	9447	18.8394
9448	6033	0.106113
9448	9448	21.591
9449	9427	0.271969
9449	9449	10.3154
9450	1118	0.288942
9450	9450	37.8875
9451	9451	12.4316
9452	852	0.286195
9452	3621	0.0952381
9452	9452	23.1775
9452	11413	0.362193
9453	8591	0.0183793
9453	9096	0.0281259
9453	9453	15.9454
9454	9454	9.60823
9455	9455	22.711
9456	9456	8.65611
9457	9457	15.9784
9458	1704	0.0639645
9458	9458	11.1906
9459	5272	0.0667548
9459	9459	10.2928
9460	8691	0.014295
9460	9460	14.4922
9460	11616	0.097141
9461	5276	0.250129
9461	9461	22.4817
9462	1202	0.0373945
9462	7421	0.0289505
9462	9462	11.7982
9463	3309	0.353329
9463	5872	0.0587882
9463	9463	9.19556
9463	10585	0.0587882
9464	737	0.087184
9464	9464	20.362
9465	4964	0.0173198
9465	6990	0.0118964
9465	9465	14.5052
9466	9466	13.8257
9467	3561	0.317211
9467	4254	0.373116
9467	9467	19.6307
9467	11424	0.649498
9468	15	0.0835465
9468	2055	0.370844
9468	5417	0.0856778
9468	9468	20.4152
9468	11276	0.293265
9469	8014	0.0184667
9469	9469	16.0769
9470	9470	13.4427
9471	9471	11.5084
9472	9472	13.9255
9473	6456	0.096875
9473	9473	8.68937
9474	9474	17.9613
9475	9475	10.2729
9476	3667	0.0487078
9476	4428	0.197316
9476	9476	16.8405
9477	9477	18.3674
9478	9478	7.59186
9479	1328	0.0348346
9479	9479	23.9335
9480	9480	11.9061
9481	9481	15.1073
9482	9482	9.47292
9483	9483	9.57318
9484	9484	22.881
9485	2662	0.599536
9485	9485	17.058
9486	9486	15.0454
9487	9487	24.7382
9488	9488	18.295
9489	2959	0.0141002
9489	5117	0.013821
9489	9489	12.1096
9490	7425	0.0254237
9490	9490	22.2892
9491	9491	9.47593
9492	9492	11.6368
9493	9493	13.3339
9494	517	0.0514839
9494	7319	0.0129032
9494	9494	40.8215
9495	9495	10.461
9496	9496	8.68254
9497	3291	0.158642
9497	9497	13.9995
9498	9498	15.1515
9499	9499	9.13041
9500	6616	0.30487
9500	8581	0.0646104
9500	9500	14.1961
9501	9501	15.9138
9502	9502	9.10848
9503	9503	9.47379
9504	9504	10.0375
9505	4315	0.0976789
9505	7398	0.340909
9505	9505	25.2321
9505	9717	0.143133
9506	9506	8.25249
9507	9507	13.6717
9508	9508	13.5451
9509	9509	10.6873
9510	8272	0.112113
9510	9510	13.5685
9511	9511	13.203
9511	11401	0.0362821
9512	9512	9.11939
9513	9513	15.9721
9513	9765	0.0942235
9514	9514	11.3131
9515	9515	10.456
9516	6223	0.0470643
9516	9516	10.7386
9517	6053	0.124219
9517	9517	23.3037
9518	2978	0.167989
9518	9518	25.9449
9518	9847	0.390107
9519	9519	8.53277
9520	3654	0.0562361
9520	9520	12.8675
9521	8416	0.0193487
9521	9521	13.0885
9522	9522	22.5645
9523	2954	0.180683
9523	3192	0.0606338
9523	9523	30.0152
9524	9524	8.5966
9525	9525	11.9969
9526	7270	0.0834387
9526	9526	23.7674
9527	9527	8.34227
9528	9528	14.2939
9529	9529	14.848
9530	9530	15.7015
9531	9218	0.122509
9531	9531	14.1577
9532	9532	11.2772
9533	2306	0.0611658
9533	9533	22.9119
9534	9534	10.5015
9535	9535	10.2767
9536	4067	0.137778
9536	9536	12.587
9537	9537	8.60613
9538	9538	14.643
9539	3076	0.101253
9539	9539	11.7865
9540	9540	10.1117
9541	9541	28.3282
9542	9542	22.6253
9543	9543	14.2446
9544	9544	13.6852
9545	4118	0.396942
9545	9545	20.3471
9546	3737	0.0427168
9546	9546	14.3507
9547	9547	10.1112
9548	9548	12.1171
9549	1473	0.0436915
9549	2918	0.219349
9549	9549	21.1574
9550	9550	10.6355
9551	9551	12.4159
9552	8633	0.242555
9552	9552	10.6153
9553	7275	0.305218
9553	9553	18.4369
9554	9554	9.36704
9555	9555	23.9681
9556	9556	13.3332
9557	9557	11.1797
9558	1903	0.0489524
9558	9558	19.0353
9559	3461	0.0553686
9559	9559	13.149
9559	10003	0.0905476
9560	2102	0.0234665
9560	9560	12.3929
9561	9561	9.22194
9562	9562	10.2027
9562	11459	0.0506653
9563	9563	10.2792
9564	8841	0.018498
9564	9564	13.7436
9565	9565	9.58731
9566	1079	0.240729
9566	9566	31.972
9567	9227	0.337444
9567	9567	24.1687
9567	11655	0.281951
9568	9568	11.6841
9569	1795	0.0174782
9569	2340	0.0652755
9569	9569	25.1313
9570	2403	0.0622939
9570	9570	15.668
9571	9571	7.35952
9572	9572	11.6168
9573	370	0.159265
9573	4716	0.183306
9573	5792	0.213689
9573	6141	0.0657763
9573	9070	0.0330551
9573	9573	23.7062
9573	10432	0.235058
9574	9574	12.9984
9575	9575	13.9567
9576	9576	10.5795
9577	9577	13.3928
9578	9578	17.4621
9579	5327	0.11899
9579	6546	0.180889
9579	9579	19.3894
9580	5610	0.167557
9580	9580	25.946
9581	9581	11.8622
9582	9582	16.2792
9583	9583	16.6588
9584	9584	21.5454
9584	11095	0.299107
9585	9585	12.2966
9586	8703	0.238629
9586	9586	22.6605
9586	10520	0.0388926
9586	10521	0.593935
9587	6777	0.0373328
9587	7924	0.0182021
9587	9587	14.5871
9588	9588	10.9139
9589	6972	0.153531
9589	9589	10.7876
9590	9590	10.4766
9591	9591	10.1976
9592	9592	22.7582
9593	9593	7.36679
9594	6829	0.0773155
9594	9594	31.1287
9595	9595	8.68598
9596	1406	0.106778
9596	9596	25.7673
9597	9597	11.3796
9598	6312	0.10184
9598	9598	16.0706
9599	9599	15.7762
9600	9600	11.8415
9601	4127	0.112275
9601	9601	18.7208
9602	9602	23.2423
9602	10201	0.0110607
9603	9603	17.1163
9604	9604	9.283
9605	9605	9.61004
9606	2793	0.0393149
9606	9606	14.4519
9607	9607	9.74659
9608	9608	9.77234
9609	9609	9.61456
9610	2506	0.106151
9610	7009	0.0351494
9610	9610	12.1114
9611	967	0.309692
9611	5348	0.0444934
9611	9611	27.2855
9611	10659	0.305286
9612	6840	0.0126316
9612	9612	14.1937
9613	9613	13.9792
9614	9614	8.76456
9615	9615	8.05074
9616	9616	12.3932
9617	9617	12.5596
9618	8390	0.0100351
9618	9618	17.7379
9619	6919	0.126506
9619	9619	17.309
9620	72	0.729036
9620	1540	0.18836
9620	9620	13.9456
9621	9621	15.8592
9622	3050	0.032491
9622	6099	0.0656383
9622	9622	19.0322
9623	8015	0.0126424
9623	9623	13.3494
9624	9624	9.14407
9625	9625	11.1296
9626	9626	12.2703
9627	9627	11.7618
9628	5518	0.198738
9628	9628	10.3186
9629	8589	0.202425
9629	9629	18.0257
9630	9630	7.99916
9631	9631	14.6656
9632	8503	0.0129561
9632	9632	15.0218
9633	9633	17.4952
9634	9634	26.8805
9635	9635	9.66324
9636	9217	0.0455982
9636	9636	14.2036
9637	9637	12.8069
9638	5567	0.0379079
9638	9638	14.5648
9639	9639	10.732
9640	9151	0.0211049
9640	9640	11.6024
9641	9641	11.2292
9642	9642	10.0553
9643	6988	0.0126807
9643	9643	14.0904
9643	11060	0.0126807
9644	9644	29.5562
9645	9645	10.1532
9646	9646	12.2802
9647	9647	16.1794
9648	9648	14.9905
9649	9649	8.94191
9650	9650	23.1265
9651	9651	10.1695
9652	9652	14.4842
9653	4372	0.344846
9653	6502	0.159405
9653	9653	28.4431
9654	9654	9.98639
9655	9655	10.2911
9655	10053	0.0500253
9656	9656	10.0357
9657	9657	16.485
9658	9658	11.7966
9659	9659	9.78217
9660	2782	0.200702
9660	9660	27.9714
9661	7221	0.0773946
9661	9661	11.0437
9662	5377	0.0232237
9662	9662	19.5116
9663	3449	0.0492462
9663	6340	0.0859296
9663	9663	15.3201
9664	9664	14.142
9665	9665	10.5949
9666	9666	21.1745
9667	9667	17.3461
9668	9668	10.2127
9669	9669	14.1443
9670	9670	44.5945
9671	9671	10.4574
9672	9672	12.9
9672	10842	0.0403458
9673	9673	19.3542
9674	9674	17.8159
9675	9675	10.8356
9676	661	0.0961225
9676	7463	0.0319322
9676	9676	29.1551
9676	9950	0.0329097
9676	11632	0.225806
9677	4651	0.0192157
9677	9677	19.1102
9678	9678	14.4932
9679	9679	7.55364
9680	2711	0.147605
9680	6135	0.197458
9680	9680	30.5401
9681	9681	9.74338
9682	9682	12.6795
9683	54	0.0372259
9683	9683	10.9924
9684	9684	11.5343
9685	112	0.180941
9685	9685	16.4698
9686	9686	15.3614
9687	9687	11.3205
9688	7592	0.0648929
9688	9688	13.2278
9688	9951	0.0648929
9689	9689	12.1651
9690	9690	6.70312
9691	603	0.060646
9691	9691	10.3691
9691	11176	0.0995386
9692	9692	31.4372
9693	9693	13.8278
9694	9694	13.1039
9695	9695	18.8535
9696	2660	0.0702509
9696	9696	10.7394
9696	10999	0.106452
9697	9697	11.5344
9698	263	0.0170537
9698	340	0.0921244
9698	9698	33.6592
9698	10551	0.0161968
9698	11472	0.0675294
9699	9699	12.343
9700	2934	0.0249014
9700	9176	0.0244083
9700	9700	16.5488
9701	127	0.0736331
9701	9701	14.4399
9702	9702	8.20406
9703	9703	8.89788
9704	9704	12.1267
9705	9705	12.9108
9706	3965	0.0493583
9706	9706	10.9729
9707	9707	7.81111
9708	7248	0.0264536
9708	7439	0.0264536
9708	9708	11.5618
9709	9709	10.1674
9710	9710	8.47534
9711	3398	0.0251282
9711	9711	14.2244
9712	9712	13.0675
9713	5442	0.068857
9713	9713	11.9448
9714	9714	20.802
9715	9715	12.6114
9716	9716	12.0871
9716	11109	0.0866426
9717	7398	0.022717
9717	9505	0.0670265
9717	9717	16.3192
9718	9718	9.03137
9719	9719	9.67945
9720	9720	9.78418
9721	9721	10.515
9722	9722	10.5823
9723	9723	12.7911
9724	3996	0.0802419
9724	9724	12.6468
9725	9725	8.8
9726	8604	0.0592768
9726	9726	8.15412
9727	9727	8.481
9728	100	0.135419
9728	262	0.026976
9728	9728	13.7834
9729	1320	0.0429553
9729	4202	0.0429553
9729	9729	17.1658
9730	9730	11.7165
9731	9731	16.0407
9732	9732	10.3434
9733	9733	11.3197
9734	9734	11.6618
9735	9735	13.8629
9736	9736	10.9577
9736	11059	0.033204
9737	9737	17.4614
9738	6384	0.0801773
9738	9738	15.0258
9739	9739	7.73202
9740	4069	0.0235816
9740	9298	0.0228812
9740	9740	15.5473
9741	9741	8.54066
9742	1264	0.0162602
9742	2162	0.0623306
9742	6589	0.0973146
9742	9742	47.4851
9742	10079	0.0241439
9742	11007	0.0184775
9743	9743	8.84591
9744	9744	8.12428
9745	7155	0.0275689
9745	9745	15.23
9746	9746	8.02186
9747	9747	7.39625
9748	9748	15.56
9748	11605	0.0413851
9749	7865	0.049456
9749	9749	8.89763
9750	9750	17.1031
9751	9751	12.5568
9752	9752	11.8971
9753	9753	24.6466
9754	2895	0.102482
9754	9754	31.8271
9754	9757	0.0763845
9755	9755	10.685
9756	9756	29.8589
9757	1678	0.0147639
9757	2899	0.0442918
9757	9754	0.100862
9757	9757	15.058
9758	2055	0.129347
9758	8424	0.0649984
9758	9758	16.911
9759	265	0.0313185
9759	9759	14.5905
9760	7599	0.24215
9760	8424	0.279589
9760	9760	15.9209
9761	255	0.131645
9761	2247	0.0236409
9761	4051	0.00696028
9761	9761	29.2772
9761	9764	0.0121205
9762	8350	0.083299
9762	9762	11.4544
9763	9763	12.1284
9764	9761	0.0533893
9764	9764	12.3257
9765	9513	0.0311085
9765	9765	18.9583
9766	9442	0.0646636
9766	9766	21.0536
9767	9767	9.13337
9768	9768	8.58196
9769	7706	0.158316
9769	9769	11.7612
9770	9770	8.7328
9771	9771	14.4503
9772	1852	0.274755
9772	6121	0.324266
9772	9772	20.0011
9773	9773	12.4023
9774	3987	0.112316
9774	9774	31.1021
9774	10068	0.0680226
9775	9775	12.704
9776	9776	12.3178
9777	7131	0.123025
9777	8203	0.0464337
9777	9777	16.1805
9778	9778	18.1112
9779	9779	11.0385
9780	9780	11.25
9781	9781	11.3713
9782	896	0.0306246
9782	7941	0.0303214
9782	9782	12.3202
9783	9783	16.4855
9784	1800	0.041806
9784	9784	12.408
9785	9785	14.1549
9786	9786	8.69245
9787	9787	7.5943
9788	9788	9.28157
9789	2685	0.0138889
9789	5035	0.0174051
9789	9789	19.4717
9790	6454	0.0757217
9790	9790	14.9228
9790	10701	0.0108789
9791	1919	0.106474
9791	3414	0.789727
9791	9791	39.572
9792	5055	0.348883
9792	9792	18.3935
9793	9793	16.6614
9794	9794	12.9155
9795	9795	8.73599
9796	9796	11.4836
9797	7762	0.0562478
9797	9797	19.526
9798	9798	9.25977
9799	9799	11.7609
9800	9800	11.1765
9801	9801	9.65392
9802	9802	10.0811
9803	9803	11.44
9804	7010	0.0274121
9804	9804	25.4166
9805	9805	18.8389
9805	9899	0.0305691
9806	9806	20.9306
9807	6206	0.0104917
9807	9807	17.9972
9808	9808	10.7847
9809	900	0.176009
9809	9809	33.7639
9810	9810	9.01059
9811	5236	0.124763
9811	6233	0.0620646
9811	9811	14.551
9812	9812	10.6176
9813	1512	0.14813
9813	5525	0.103839
9813	9813	15.6102
9814	4991	0.0558173
9814	9814	12.2653
9815	218	0.344531
9815	676	0.0559862
9815	5094	0.202699
9815	9815	42.6365
9816	272	0.039115
9816	7258	0.119716
9816	8368	0.0399052
9816	9816	13.8613
9817	9817	9.80432
9818	9818	7.46711
9819	9819	9.68639
9820	9820	10.411
9821	9821	9.83511
9822	9822	9.95876
9823	9823	44.0999
9824	9824	10.9903
9825	8876	0.0525757
9825	9825	13.9044
9826	5316	0.28282
9826	9826	42.4672
9827	9827	10.132
9828	9828	11.6465
9829	9829	14.1639
9829	11508	0.0617907
9830	9830	14.9022
9831	6144	0.110072
9831	9831	14.4139
9832	6136	0.239601
9832	9832	17.527
9833	311	0.0652034
9833	9833	20.0187
9834	9834	10.3108
9835	9835	12.2061
9836	9836	11.0166
9837	63	0.0333107
9837	9837	12.4589
9838	9838	15.9884
9839	9839	8.78288
9840	6747	0.11983
9840	9840	20.5578
9841	9841	8.8581
9842	9842	24.9731
9843	9843	13.6513
9844	9844	7.19925
9845	9845	13.1858
9846	4571	0.307653
9846	9846	27.0536
9847	8797	0.120813
9847	9518	0.316188
9847	9847	15.8202
9848	9848	7.54078
9849	5948	0.017337
9849	9849	13.3752
9850	9221	0.0596222
9850	9850	13.5384
9851	4732	0.206756
9851	9851	15.4754
9852	9852	8.47072
9853	7916	0.0298861
9853	9853	18.3662
9854	9854	19.3377
9855	9855	14.1956
9856	1264	0.0277423
9856	2394	0.0959821
9856	4716	0.0529337
9856	4946	0.0322066
9856	6421	0.12787
9856	9856	14.33
9857	9857	13.3204
9858	2306	0.25969
9858	9858	22.6001
9859	9859	11.2414
9860	1906	0.0592861
9860	9860	7.70115
9861	9861	13.9904
9862	9862	13.679
9863	9863	14.2674
9864	9864	16.0764
9864	11547	0.0370782
9865	9865	13.386
9866	9866	10.4847
9867	9867	11.5409
9868	9868	18.4512
9869	9869	9.02159
9870	9870	9.46662
9871	9871	8.1168
9872	9872	10.0983
9873	9873	16.3128
9874	9874	8.58739
9875	9875	11.0914
9876	9876	22.4708
9877	9877	12.6881
9878	9878	11.0127
9879	3813	0.0685667
9879	9879	11.6196
9880	9880	14.2558
9881	2107	0.0110701
9881	9881	16.4344
9882	9882	20.2065
9883	9883	11.167
9884	3003	0.18619
9884	9884	13.3668
9885	9885	13.9881
9885	11556	0.0259328
9886	9886	12.2538
9887	9887	11.3141
9888	9470	0.188561
9888	9888	13.8052
9889	2575	0.104717
9889	9889	15.3079
9890	9890	11.1233
9891	1134	0.185828
9891	9891	33.2853
9892	1417	0.18663
9892	2573	0.187403
9892	3330	0.0154751
9892	9892	33.8798
9893	9893	12.933
9894	4349	0.0571429
9894	9894	32.5323
9895	9895	8.65701
9896	9896	15.532
9896	9979	0.0620732
9897	7677	0.0689952
9897	9897	16.1963
9898	9898	14.7438
9899	1523	0.0057159
9899	2935	0.00345218
9899	9805	0.0283531
9899	9899	20.1834
9900	9900	9.30352
9901	982	0.0806517
9901	7700	0.0403259
9901	9311	0.0411405
9901	9901	14.7267
9901	10565	0.0334012
9902	8203	0.0679513
9902	9902	14.9821
9903	1101	0.0819001
9903	9903	21.5999
9904	9904	7.42706
9905	9905	8.69184
9906	9906	22.2048
9907	8692	0.0370782
9907	9907	15.4316
9908	9908	10.3123
9909	9909	16.6995
9910	9910	17.5984
9911	9911	22.5233
9912	9912	13.3977
9913	667	0.20341
9913	9913	31.9375
9914	7034	0.0293255
9914	9914	15.5449
9915	8172	0.183687
9915	9915	11.7367
9916	4665	0.0146212
9916	9916	14.1083
9917	9917	15.4594
9918	6615	0.089895
